countrycode,year,rgdpe
ISL,2006,11286.74
ISL,2007,11472.88
ISL,2008,11549.83
ISL,2009,10549.44
ISL,2010,10034.66
ISL,2011,10375.32
ISR,1950,6900.79
ISR,1951,8745.41
ISR,1952,7975.28
ISR,1953,7937.5
ISR,1954,9299.51
ISR,1955,10323.97
ISR,1956,11355.23
ISR,1957,12277.03
ISR,1958,13456.12
ISR,1959,15048.36
ISR,1960,16031.02
ISR,1961,18197.87
ISR,1962,19061.44
ISR,1963,21182.39
ISR,1964,23339.53
ISR,1965,23735.7
ISR,1966,26028.63
ISR,1967,25116.53
ISR,1968,26173.18
ISR,1969,30144.39
ISR,1970,33513.34
ISR,1971,37507.69
ISR,1972,42537.84
ISR,1973,43512.88
ISR,1974,45761.14
ISR,1975,45919.57
ISR,1976,47342.73
ISR,1977,49190.06
ISR,1978,50466.39
ISR,1979,54027.38
ISR,1980,53334.24
ISR,1981,56777.79
ISR,1982,59648.49
ISR,1983,63667.65
ISR,1984,62685.17
ISR,1985,63957.24
ISR,1986,69693.51
ISR,1987,74157.27
ISR,1988,78283.62
ISR,1989,77959.96
ISR,1990,84604.09
ISR,1991,93590.28
ISR,1992,101509.17
ISR,1993,106271.54
ISR,1994,115509.34
ISR,1995,123695.05
ISR,1996,132305.78
ISR,1997,138754.53
ISR,1998,145914.72
ISR,1999,153354.5
ISR,2000,168223.14
ISR,2001,169969.89
ISR,2002,170121.3
ISR,2003,163030.16
ISR,2004,161688.58
ISR,2005,162264.66
ISR,2006,166349.84
ISR,2007,170007
ISR,2008,169625.55
ISR,2009,175731.42
ISR,2010,182581.69
ISR,2011,190724.41
ITA,1950,179556.81
ITA,1951,193601.94
ITA,1952,199466.41
ITA,1953,215369.81
ITA,1954,226051.25
ITA,1955,241587.53
ITA,1956,251330.27
ITA,1957,263490.81
ITA,1958,277498.5
ITA,1959,296572.75
ITA,1960,317003.47
ITA,1961,344872.47
ITA,1962,365377.16
ITA,1963,384564.53
ITA,1964,395147.19
ITA,1965,406176.31
ITA,1966,428976.72
ITA,1967,460626.78
ITA,1968,490103.97
ITA,1969,521663.53
ITA,1970,594917.19
ITA,1971,609227.19
ITA,1972,641216.25
ITA,1973,684128
ITA,1974,713509.69
ITA,1975,707947.31
ITA,1976,771563.31
ITA,1977,813630.25
ITA,1978,862977.25
ITA,1979,937054.94
ITA,1980,990532.88
ITA,1981,969980.75
ITA,1982,964623.75
ITA,1983,959602.13
ITA,1984,975091.19
ITA,1985,987080.38
ITA,1986,1051917.13
ITA,1987,1104033.88
ITA,1988,1161188.88
ITA,1989,1215339.75
ITA,1990,1265244.88
ITA,1991,1309853.38
ITA,1992,1332493.5
ITA,1993,1320381.13
ITA,1994,1369898
ITA,1995,1428408
ITA,1996,1452111.38
ITA,1997,1514062.5
ITA,1998,1602139.88
ITA,1999,1648220.88
ITA,2000,1695459.25
ITA,2001,1738864.88
ITA,2002,1683236.38
ITA,2003,1660395.25
ITA,2004,1665813
ITA,2005,1663442.25
ITA,2006,1731157.88
ITA,2007,1824847.13
ITA,2008,1857006.38
ITA,2009,1789237.5
ITA,2010,1790171.63
ITA,2011,1778233.13
JAM,1950,
JAM,1951,
JAM,1952,
JAM,1953,3934.19
JAM,1954,4447.26
JAM,1955,4850.67
JAM,1956,5281.21
JAM,1957,6127.28
JAM,1958,6193.95
JAM,1959,6373.01
JAM,1960,6768.83
JAM,1961,7086.32
JAM,1962,7036.01
JAM,1963,7855.66
JAM,1964,8068.9
JAM,1965,8191.99
JAM,1966,8618.01
JAM,1967,8675.34
JAM,1968,8575.8
JAM,1969,8935.65
JAM,1970,10235.15
JAM,1971,10553.79
JAM,1972,11597.37
JAM,1973,11726.76
JAM,1974,11351.4
JAM,1975,11660.01
JAM,1976,10849.67
JAM,1977,10379.61
JAM,1978,10084.69
JAM,1979,8991.96
JAM,1980,7998.57
JAM,1981,7554.16
JAM,1982,7551.74
JAM,1983,7760.78
JAM,1984,7943.32
JAM,1985,7098.59
JAM,1986,8059.56
JAM,1987,8786.88
JAM,1988,9308.36
JAM,1989,9455.06
JAM,1990,10026.61
JAM,1991,10201.08
JAM,1992,11128.75
JAM,1993,11565.33
JAM,1994,11796.91
JAM,1995,12105.47
JAM,1996,12554.5
JAM,1997,12592.86
JAM,1998,12689.61
JAM,1999,12735.83
JAM,2000,12722.5
JAM,2001,12829.86
JAM,2002,12901.44
JAM,2003,13334.12
JAM,2004,13308.9
JAM,2005,13498.97
JAM,2006,13807.86
JAM,2007,14238.54
JAM,2008,14208.99
JAM,2009,14064.46
JAM,2010,13842.96
JAM,2011,13937.16
JOR,1950,
JOR,1951,
JOR,1952,
JOR,1953,
JOR,1954,1410.05
JOR,1955,1176.35
JOR,1956,1717.71
JOR,1957,1763.89
JOR,1958,2009.28
JOR,1959,2308.97
JOR,1960,2549.25
JOR,1961,2933.8
JOR,1962,3067.78
JOR,1963,3199.93
JOR,1964,3752.2
JOR,1965,4174.24
JOR,1966,4244.99
JOR,1967,4960.21
JOR,1968,5320.51
JOR,1969,5190.78
JOR,1970,4598.05
JOR,1971,4590.86
JOR,1972,4857.66
JOR,1973,4622.58
JOR,1974,4631.39
JOR,1975,4408.91
JOR,1976,5106.17
JOR,1977,5610.9
JOR,1978,6846.32
JOR,1979,8068.62
JOR,1980,9562.13
JOR,1981,9680.21
JOR,1982,9541.88
JOR,1983,9741.49
JOR,1984,11318.28
JOR,1985,11155.38
JOR,1986,11875.89
JOR,1987,13282.47
JOR,1988,13466.66
JOR,1989,13446.15
JOR,1990,11084.19
JOR,1991,10163.83
JOR,1992,11650.72
JOR,1993,12302.87
JOR,1994,13745.59
JOR,1995,14318.15
JOR,1996,14352.1
JOR,1997,15283.46
JOR,1998,15986.95
JOR,1999,16811.48
JOR,2000,17380.58
JOR,2001,18570.42
JOR,2002,20336.15
JOR,2003,20970.21
JOR,2004,22684.35
JOR,2005,25626.88
JOR,2006,27894.41
JOR,2007,29930.67
JOR,2008,35275.59
JOR,2009,36391.36
JOR,2010,38299.86
JOR,2011,37928.32
JPN,1950,196236.72
JPN,1951,218977.08
JPN,1952,239372.33
JPN,1953,250992.61
JPN,1954,266591.59
JPN,1955,289276.88
JPN,1956,309453.03
JPN,1957,330768.09
JPN,1958,359531.81
JPN,1959,395348.97
JPN,1960,448412.16
JPN,1961,497952.47
JPN,1962,545792.69
JPN,1963,591536.38
JPN,1964,660425.94
JPN,1965,702908.25
JPN,1966,774636.44
JPN,1967,857214.13
JPN,1968,965501.06
JPN,1969,1082760.88
JPN,1970,1197891.88
JPN,1971,1274775.38
JPN,1972,1391832
JPN,1973,1501434.38
JPN,1974,1460378.13
JPN,1975,1509893.88
JPN,1976,1602163.88
JPN,1977,1706159.5
JPN,1978,1846392.63
JPN,1979,1945880.88
JPN,1980,1995503.38
JPN,1981,1990361
JPN,1982,1959901.5
JPN,1983,1933763.75
JPN,1984,1950668.13
JPN,1985,2001858
JPN,1986,2147283.75
JPN,1987,2290983
JPN,1988,2530001.75
JPN,1989,2740167.5
JPN,1990,2960112
JPN,1991,3148703.75
JPN,1992,3263143.25
JPN,1993,3358434.25
JPN,1994,3485106.75
JPN,1995,3662938.5
JPN,1996,3751830.5
JPN,1997,3786093.25
JPN,1998,3699630
JPN,1999,3661668.5
JPN,2000,3745734.5
JPN,2001,3769029
JPN,2002,3779920.5
JPN,2003,3828725.75
JPN,2004,3897615.75
JPN,2005,3907396.75
JPN,2006,3953508.75
JPN,2007,4036816.75
JPN,2008,3944303.75
JPN,2009,3775170.75
JPN,2010,3912030.75
JPN,2011,3868434.75
KAZ,1950,
KAZ,1951,
KAZ,1952,
KAZ,1953,
KAZ,1954,
KAZ,1955,
KAZ,1956,
KAZ,1957,
KAZ,1958,
KAZ,1959,
KAZ,1960,
KAZ,1961,
KAZ,1962,
KAZ,1963,
KAZ,1964,
KAZ,1965,
KAZ,1966,
KAZ,1967,
KAZ,1968,
KAZ,1969,
KAZ,1970,
KAZ,1971,
KAZ,1972,
KAZ,1973,
KAZ,1974,
KAZ,1975,
KAZ,1976,
KAZ,1977,
KAZ,1978,
KAZ,1979,
KAZ,1980,
KAZ,1981,
KAZ,1982,
KAZ,1983,
KAZ,1984,
KAZ,1985,
KAZ,1986,
KAZ,1987,
KAZ,1988,
KAZ,1989,
KAZ,1990,165066.19
KAZ,1991,163326.89
KAZ,1992,172590.81
KAZ,1993,122554.1
KAZ,1994,98029.48
KAZ,1995,85102.38
KAZ,1996,84442.26
KAZ,1997,79290.83
KAZ,1998,72951.74
KAZ,1999,72787.03
KAZ,2000,83838.34
KAZ,2001,89724.38
KAZ,2002,95807.42
KAZ,2003,107860.28
KAZ,2004,122728.5
KAZ,2005,142385.47
KAZ,2006,170167.95
KAZ,2007,191304.8
KAZ,2008,215010.14
KAZ,2009,201475.66
KAZ,2010,234637.06
KAZ,2011,275026.16
KEN,1950,7798.15
KEN,1951,9230.39
KEN,1952,8438.47
KEN,1953,8135.75
KEN,1954,9250.8
KEN,1955,9953.12
KEN,1956,10160.24
KEN,1957,10562.44
KEN,1958,10644.86
KEN,1959,10520.51
KEN,1960,11405.56
KEN,1961,11472.75
KEN,1962,12224.19
KEN,1963,12550.03
KEN,1964,13607.4
KEN,1965,14082.01
KEN,1966,15570.52
KEN,1967,16174.45
KEN,1968,16257.74
KEN,1969,17279.42
KEN,1970,16610.15
KEN,1971,17792.31
KEN,1972,19244.47
KEN,1973,19685.63
KEN,1974,21261.34
KEN,1975,20874.52
KEN,1976,21835.36
KEN,1977,25517.33
KEN,1978,26553.74
KEN,1979,26365.77
KEN,1980,27109.56
KEN,1981,27129.48
KEN,1982,27976.03
KEN,1983,29589.99
KEN,1984,31914.29
KEN,1985,32840.46
KEN,1986,35059.98
KEN,1987,34918.96
KEN,1988,36595.85
KEN,1989,37145.29
KEN,1990,37996.64
KEN,1991,39611.45
KEN,1992,39062.52
KEN,1993,41169.58
KEN,1994,47045.15
KEN,1995,45142.29
KEN,1996,47286.02
KEN,1997,47461.2
KEN,1998,48199
KEN,1999,48656.04
KEN,2000,47574.01
KEN,2001,47862.91
KEN,2002,47875.53
KEN,2003,48279.75
KEN,2004,49348.75
KEN,2005,51861.83
KEN,2006,55819.5
KEN,2007,59476.63
KEN,2008,60447.51
KEN,2009,61514.93
KEN,2010,65391.66
KEN,2011,68242.59
KGZ,1950,
KGZ,1951,
KGZ,1952,
KGZ,1953,
KGZ,1954,
KGZ,1955,
KGZ,1956,
KGZ,1957,
KGZ,1958,
KGZ,1959,
KGZ,1960,
KGZ,1961,
KGZ,1962,
KGZ,1963,
KGZ,1964,
KGZ,1965,
KGZ,1966,
KGZ,1967,
KGZ,1968,
KGZ,1969,
KGZ,1970,
KGZ,1971,
KGZ,1972,
KGZ,1973,
KGZ,1974,
KGZ,1975,
KGZ,1976,
KGZ,1977,
KGZ,1978,
KGZ,1979,
KGZ,1980,
KGZ,1981,
KGZ,1982,
KGZ,1983,
KGZ,1984,
KGZ,1985,
KGZ,1986,
KGZ,1987,
KGZ,1988,
KGZ,1989,
KGZ,1990,28542.36
KGZ,1991,28665.15
KGZ,1992,22521.45
KGZ,1993,19071.34
KGZ,1994,14937.11
KGZ,1995,11955.28
KGZ,1996,11448.09
KGZ,1997,10225.73
KGZ,1998,8637.53
KGZ,1999,8799.74
KGZ,2000,9070.69
KGZ,2001,9181.7
KGZ,2002,8764.36
KGZ,2003,9446.22
KGZ,2004,9789.01
KGZ,2005,9414.5
KGZ,2006,9736.35
KGZ,2007,10602.93
KGZ,2008,11149.88
KGZ,2009,11012.51
KGZ,2010,10634.61
KGZ,2011,11333.83
KHM,1950,
KHM,1951,
KHM,1952,
KHM,1953,
KHM,1954,
KHM,1955,
KHM,1956,
KHM,1957,
KHM,1958,
KHM,1959,
KHM,1960,
KHM,1961,
KHM,1962,
KHM,1963,
KHM,1964,
KHM,1965,
KHM,1966,
KHM,1967,
KHM,1968,
KHM,1969,
KHM,1970,10383.18
KHM,1971,9868.41
KHM,1972,9336.79
KHM,1973,7571.9
KHM,1974,7174.64
KHM,1975,7079.67
KHM,1976,7080.27
KHM,1977,6037.75
KHM,1978,6042.28
KHM,1979,5273.91
KHM,1980,4969.77
KHM,1981,4962.8
KHM,1982,4957.83
KHM,1983,5183.49
KHM,1984,5440.39
KHM,1985,5673.82
KHM,1986,5927.37
KHM,1987,7142.51
KHM,1988,8052.5
KHM,1989,8547.11
KHM,1990,8597.93
KHM,1991,9402.25
KHM,1992,10053.68
KHM,1993,9533.78
KHM,1994,10281.84
KHM,1995,11255.98
KHM,1996,10871.24
KHM,1997,11640.91
KHM,1998,11977.4
KHM,1999,13458.52
KHM,2000,14380.07
KHM,2001,15530.09
KHM,2002,17055.05
KHM,2003,18436.04
KHM,2004,20211.33
KHM,2005,22726.97
KHM,2006,25174.93
KHM,2007,27955.97
KHM,2008,31791.64
KHM,2009,32882.98
KHM,2010,34499.82
KHM,2011,37562.16
KNA,1950,
KNA,1951,
KNA,1952,
KNA,1953,
KNA,1954,
KNA,1955,
KNA,1956,
KNA,1957,
KNA,1958,
KNA,1959,
KNA,1960,
KNA,1961,
KNA,1962,
KNA,1963,
KNA,1964,
KNA,1965,
KNA,1966,
KNA,1967,
KNA,1968,
KNA,1969,
KNA,1970,109.27
KNA,1971,119.46
KNA,1972,129.74
KNA,1973,116.64
KNA,1974,149.48
KNA,1975,163.47
KNA,1976,160.92
KNA,1977,164.37
KNA,1978,180.92
KNA,1979,193.82
KNA,1980,208.07
KNA,1981,216.07
KNA,1982,208.53
KNA,1983,205.37
KNA,1984,231.14
KNA,1985,244.61
KNA,1986,283
KNA,1987,303.25
KNA,1988,308.99
KNA,1989,331.19
KNA,1990,345.71
KNA,1991,360.11
KNA,1992,374.01
KNA,1993,391.9
KNA,1994,427.89
KNA,1995,436.84
KNA,1996,474.48
KNA,1997,487.14
KNA,1998,503.31
KNA,1999,551.45
KNA,2000,548.29
KNA,2001,512.44
KNA,2002,545.19
KNA,2003,542.32
KNA,2004,591.93
KNA,2005,646.48
KNA,2006,641.16
KNA,2007,655.01
KNA,2008,703.23
KNA,2009,670.62
KNA,2010,671.76
KNA,2011,674.5
KOR,1950,
KOR,1951,
KOR,1952,
KOR,1953,20343.4
KOR,1954,20789.5
KOR,1955,22348.03
KOR,1956,22563.17
KOR,1957,25051.01
KOR,1958,25788.65
KOR,1959,26026.06
KOR,1960,26044.3
KOR,1961,27371.5
KOR,1962,27694.33
KOR,1963,31481.48
KOR,1964,34108.42
KOR,1965,35801.18
KOR,1966,40481.94
KOR,1967,42904.13
KOR,1968,47991.13
KOR,1969,55148.18
KOR,1970,60300.59
KOR,1971,69723.26
KOR,1972,80896
KOR,1973,99522.05
KOR,1974,112079.05
KOR,1975,127523.17
KOR,1976,145621.34
KOR,1977,159143.13
KOR,1978,174867.28
KOR,1979,181822.64
KOR,1980,164039.67
KOR,1981,175383.77
KOR,1982,189337.5
KOR,1983,213282.41
KOR,1984,235594.17
KOR,1985,251907.38
KOR,1986,293010.91
KOR,1987,337698.09
KOR,1988,384574.75
KOR,1989,418143.06
KOR,1990,464045.84
KOR,1991,515945.38
KOR,1992,553672
KOR,1993,601397.31
KOR,1994,667018.31
KOR,1995,737576.63
KOR,1996,780758.06
KOR,1997,818245.06
KOR,1998,785040.75
KOR,1999,855585.81
KOR,2000,910664.44
KOR,2001,945523.19
KOR,2002,1022543.56
KOR,2003,1059803.5
KOR,2004,1109120.63
KOR,2005,1145647
KOR,2006,1189886.38
KOR,2007,1249644.5
KOR,2008,1236005.13
KOR,2009,1244284.88
KOR,2010,1328797.75
KOR,2011,1348712.63
KWT,1950,
KWT,1951,
KWT,1952,
KWT,1953,
KWT,1954,
KWT,1955,
KWT,1956,
KWT,1957,
KWT,1958,
KWT,1959,
KWT,1960,
KWT,1961,
KWT,1962,
KWT,1963,
KWT,1964,
KWT,1965,
KWT,1966,
KWT,1967,
KWT,1968,
KWT,1969,
KWT,1970,16183.26
KWT,1971,20726.92
KWT,1972,22109.94
KWT,1973,22694.63
KWT,1974,46233.84
KWT,1975,38287.43
KWT,1976,40112.05
KWT,1977,39872.11
KWT,1978,39249.16
KWT,1979,55991.01
KWT,1980,57847.24
KWT,1981,47962.46
KWT,1982,39706.3
KWT,1983,40292.59
KWT,1984,41496.59
KWT,1985,40022.08
KWT,1986,31253.5
KWT,1987,36862.12
KWT,1988,33345.14
KWT,1989,39406.14
KWT,1990,34407.91
KWT,1991,15595.18
KWT,1992,40668.74
KWT,1993,50116.71
KWT,1994,51333.63
KWT,1995,54006.02
KWT,1996,57864.11
KWT,1997,55935.27
KWT,1998,48849.5
KWT,1999,54994.7
KWT,2000,68222.02
KWT,2001,62850.07
KWT,2002,67634.48
KWT,2003,81909.66
KWT,2004,101217.25
KWT,2005,133441.33
KWT,2006,164243.38
KWT,2007,178290.2
KWT,2008,202062.33
KWT,2009,152586.33
KWT,2010,172640.17
KWT,2011,210804.2
LAO,1950,
LAO,1951,
LAO,1952,
LAO,1953,
LAO,1954,
LAO,1955,
LAO,1956,
LAO,1957,
LAO,1958,
LAO,1959,
LAO,1960,
LAO,1961,
LAO,1962,
LAO,1963,
LAO,1964,
LAO,1965,
LAO,1966,
LAO,1967,
LAO,1968,
LAO,1969,
LAO,1970,1864.02
LAO,1971,1957.04
LAO,1972,2024.9
LAO,1973,2203.38
LAO,1974,2280.49
LAO,1975,2431.32
LAO,1976,2504.2
LAO,1977,2456.5
LAO,1978,2489.67
LAO,1979,2417.6
LAO,1980,2666.73
LAO,1981,3083.96
LAO,1982,3316.03
LAO,1983,3526.36
LAO,1984,3511.28
LAO,1985,3942.45
LAO,1986,4140.05
LAO,1987,4120.86
LAO,1988,4291.63
LAO,1989,4676.86
LAO,1990,4998.19
LAO,1991,5214.24
LAO,1992,5500.07
LAO,1993,5836.49
LAO,1994,6310.05
LAO,1995,6745.89
LAO,1996,7276
LAO,1997,7709.47
LAO,1998,7990.59
LAO,1999,8862.96
LAO,2000,8826.93
LAO,2001,9460.58
LAO,2002,9862.46
LAO,2003,10126.57
LAO,2004,10726.06
LAO,2005,11083.61
LAO,2006,11637.24
LAO,2007,13434.29
LAO,2008,13917.52
LAO,2009,15676.52
LAO,2010,16522.94
LAO,2011,17877.17
LBN,1950,
LBN,1951,
LBN,1952,
LBN,1953,
LBN,1954,
LBN,1955,
LBN,1956,
LBN,1957,
LBN,1958,
LBN,1959,
LBN,1960,
LBN,1961,
LBN,1962,
LBN,1963,
LBN,1964,
LBN,1965,
LBN,1966,
LBN,1967,
LBN,1968,
LBN,1969,
LBN,1970,12972.46
LBN,1971,14170.94
LBN,1972,15923.06
LBN,1973,16631.07
LBN,1974,17036.15
LBN,1975,11882.71
LBN,1976,4987.4
LBN,1977,8525.08
LBN,1978,8653.57
LBN,1979,9692.53
LBN,1980,10193.17
LBN,1981,10234.2
LBN,1982,6463.67
LBN,1983,7818.27
LBN,1984,11335.49
LBN,1985,14150.81
LBN,1986,13261.16
LBN,1987,15391.31
LBN,1988,11043.83
LBN,1989,6374.76
LBN,1990,8420.02
LBN,1991,12288.42
LBN,1992,10878.18
LBN,1993,11646.43
LBN,1994,12644.85
LBN,1995,13651.56
LBN,1996,14230.86
LBN,1997,16067.79
LBN,1998,18555.63
LBN,1999,20245.9
LBN,2000,21967.39
LBN,2001,25229.43
LBN,2002,29457.91
LBN,2003,33678.13
LBN,2004,40580.23
LBN,2005,46841.27
LBN,2006,47000.21
LBN,2007,50345.18
LBN,2008,54399.05
LBN,2009,63935.37
LBN,2010,64923.52
LBN,2011,64806.34
LBR,1950,
LBR,1951,
LBR,1952,
LBR,1953,
LBR,1954,
LBR,1955,
LBR,1956,
LBR,1957,
LBR,1958,
LBR,1959,
LBR,1960,
LBR,1961,
LBR,1962,
LBR,1963,
LBR,1964,2096.78
LBR,1965,2102.19
LBR,1966,2306.72
LBR,1967,2444.51
LBR,1968,2627.67
LBR,1969,2972.79
LBR,1970,2817.97
LBR,1971,2976.65
LBR,1972,2984.49
LBR,1973,3229.07
LBR,1974,3247.74
LBR,1975,3122.12
LBR,1976,3482.65
LBR,1977,3376.56
LBR,1978,3461.39
LBR,1979,3456.02
LBR,1980,3183.93
LBR,1981,2729.4
LBR,1982,2708.85
LBR,1983,2665.11
LBR,1984,2516.95
LBR,1985,2540.27
LBR,1986,2490.34
LBR,1987,2579.29
LBR,1988,2735.16
LBR,1989,2819.39
LBR,1990,1426.72
LBR,1991,1258.28
LBR,1992,794.64
LBR,1993,532.5
LBR,1994,416.55
LBR,1995,398.87
LBR,1996,407.3
LBR,1997,841.73
LBR,1998,1093.36
LBR,1999,1343.69
LBR,2000,1840.52
LBR,2001,1914.64
LBR,2002,1993.33
LBR,2003,1394.45
LBR,2004,1401.67
LBR,2005,1451.63
LBR,2006,1681.39
LBR,2007,1810.07
LBR,2008,1953.5
LBR,2009,2106.72
LBR,2010,2252.79
LBR,2011,2439.43
LCA,1950,
LCA,1951,
LCA,1952,
LCA,1953,
LCA,1954,
LCA,1955,
LCA,1956,
LCA,1957,
LCA,1958,
LCA,1959,
LCA,1960,
LCA,1961,
LCA,1962,
LCA,1963,
LCA,1964,
LCA,1965,
LCA,1966,
LCA,1967,
LCA,1968,
LCA,1969,
LCA,1970,394.2
LCA,1971,417.09
LCA,1972,422.55
LCA,1973,435.48
LCA,1974,468.13
LCA,1975,453.49
LCA,1976,594.52
LCA,1977,673.4
LCA,1978,751.51
LCA,1979,793.19
LCA,1980,770.54
LCA,1981,743.82
LCA,1982,765.18
LCA,1983,821.02
LCA,1984,565.84
LCA,1985,616.93
LCA,1986,691.69
LCA,1987,724.89
LCA,1988,785.15
LCA,1989,801.35
LCA,1990,846.07
LCA,1991,845.19
LCA,1992,903.75
LCA,1993,918.44
LCA,1994,915.52
LCA,1995,995.28
LCA,1996,1087.86
LCA,1997,1100.01
LCA,1998,1195.03
LCA,1999,1212.23
LCA,2000,1161.32
LCA,2001,1067.4
LCA,2002,1139.98
LCA,2003,1272.15
LCA,2004,1360.9
LCA,2005,1353.21
LCA,2006,1142.8
LCA,2007,1418.91
LCA,2008,1483.92
LCA,2009,1691.13
LCA,2010,1655.79
LCA,2011,1614.85
LKA,1950,18219.71
LKA,1951,19572.68
LKA,1952,17409.24
LKA,1953,18210.48
LKA,1954,20703.7
LKA,1955,22433.04
LKA,1956,20423.78
LKA,1957,20323.26
LKA,1958,21456.26
LKA,1959,22559.97
LKA,1960,23879.27
LKA,1961,23777.78
LKA,1962,25377.58
LKA,1963,24639.32
LKA,1964,25642.02
LKA,1965,26476.96
LKA,1966,27125.5
LKA,1967,27779.37
LKA,1968,30019.53
LKA,1969,31252.93
LKA,1970,32939.73
LKA,1971,33226.81
LKA,1972,34281.67
LKA,1973,36601.93
LKA,1974,36696.08
LKA,1975,35416.55
LKA,1976,33157.96
LKA,1977,32276.78
LKA,1978,31597.31
LKA,1979,26893.52
LKA,1980,25153.35
LKA,1981,28384.85
LKA,1982,28711.22
LKA,1983,29982.24
LKA,1984,32740.39
LKA,1985,36864
LKA,1986,39613.63
LKA,1987,41207.7
LKA,1988,42235.59
LKA,1989,43994.97
LKA,1990,45629.73
LKA,1991,46547.55
LKA,1992,50423.46
LKA,1993,54726.02
LKA,1994,58330.11
LKA,1995,61779.75
LKA,1996,66595.39
LKA,1997,69436.17
LKA,1998,73936.53
LKA,1999,71982.3
LKA,2000,72193.2
LKA,2001,72058.03
LKA,2002,74851.53
LKA,2003,80021.7
LKA,2004,81773.9
LKA,2005,84767.48
LKA,2006,90285.73
LKA,2007,96005.24
LKA,2008,99842.05
LKA,2009,111183.91
LKA,2010,118469.99
LKA,2011,127132.43
LSO,1950,
LSO,1951,
LSO,1952,
LSO,1953,
LSO,1954,
LSO,1955,
LSO,1956,
LSO,1957,
LSO,1958,
LSO,1959,
LSO,1960,470.12
LSO,1961,475.75
LSO,1962,544.1
LSO,1963,601.3
LSO,1964,648.51
LSO,1965,659.92
LSO,1966,670.37
LSO,1967,744.83
LSO,1968,746.93
LSO,1969,760.07
LSO,1970,767.57
LSO,1971,694.61
LSO,1972,839
LSO,1973,1033.98
LSO,1974,1025.22
LSO,1975,1134.06
LSO,1976,1156.51
LSO,1977,1382.6
LSO,1978,1737.35
LSO,1979,1459.25
LSO,1980,1421.51
LSO,1981,1445.72
LSO,1982,1429.2
LSO,1983,1344.12
LSO,1984,1367.09
LSO,1985,1430.27
LSO,1986,1402.09
LSO,1987,1600.43
LSO,1988,1779.39
LSO,1989,1876.06
LSO,1990,1910.38
LSO,1991,1906.96
LSO,1992,2042.1
LSO,1993,2217.94
LSO,1994,2335.73
LSO,1995,2413.76
LSO,1996,2644.48
LSO,1997,2265.87
LSO,1998,2483.86
LSO,1999,2606.76
LSO,2000,2724.09
LSO,2001,2966.05
LSO,2002,2973.94
LSO,2003,2997.66
LSO,2004,3089.13
LSO,2005,3228.71
LSO,2006,3419.72
LSO,2007,3632.36
LSO,2008,3831.7
LSO,2009,3841.53
LSO,2010,4146.78
LSO,2011,4319.36
LTU,1950,
LTU,1951,
LTU,1952,
LTU,1953,
LTU,1954,
LTU,1955,
LTU,1956,
LTU,1957,
LTU,1958,
LTU,1959,
LTU,1960,
LTU,1961,
LTU,1962,
LTU,1963,
LTU,1964,
LTU,1965,
LTU,1966,
LTU,1967,
LTU,1968,
LTU,1969,
LTU,1970,
LTU,1971,
LTU,1972,
LTU,1973,
LTU,1974,
LTU,1975,
LTU,1976,
LTU,1977,
LTU,1978,
LTU,1979,
LTU,1980,
LTU,1981,
LTU,1982,
LTU,1983,
LTU,1984,
LTU,1985,
LTU,1986,
LTU,1987,
LTU,1988,
LTU,1989,
LTU,1990,42687.52
LTU,1991,38786.48
LTU,1992,32575.16
LTU,1993,27315.39
LTU,1994,25570.4
LTU,1995,26126.76
LTU,1996,27993.15
LTU,1997,30701.91
LTU,1998,32945.8
LTU,1999,33687.19
LTU,2000,35937.9
LTU,2001,38459.63
LTU,2002,41087.63
LTU,2003,44090.79
LTU,2004,45908.55
LTU,2005,47509.55
LTU,2006,51077.88
LTU,2007,56780.12
LTU,2008,59308.18
LTU,2009,51053.64
LTU,2010,54484.2
LTU,2011,57002.23
LUX,1950,3063.07
LUX,1951,3812.49
LUX,1952,4321.8
LUX,1953,3766.08
LUX,1954,3790.25
LUX,1955,4053.21
LUX,1956,4523.48
LUX,1957,4636.22
LUX,1958,4501.52
LUX,1959,4537.32
LUX,1960,5247.28
LUX,1961,5203.84
LUX,1962,5063.8
LUX,1963,5174.47
LUX,1964,5609.18
LUX,1965,5722.22
LUX,1966,5751.44
LUX,1967,5835.62
LUX,1968,6192.52
LUX,1969,7064.49
LUX,1970,7584.81
LUX,1971,7275.15
LUX,1972,7769.31
LUX,1973,8847.06
LUX,1974,9791.24
LUX,1975,8158.58
LUX,1976,8646.73
LUX,1977,8411.02
LUX,1978,8999.34
LUX,1979,9349.84
LUX,1980,9679.02
LUX,1981,9356.5
LUX,1982,9383.11
LUX,1983,9289.91
LUX,1984,9478.91
LUX,1985,9589.53
LUX,1986,10647.98
LUX,1987,11102.27
LUX,1988,12380.72
LUX,1989,13802.91
LUX,1990,14454.14
LUX,1991,15779.16
LUX,1992,15942.49
LUX,1993,17330.56
LUX,1994,18405.82
LUX,1995,18803.86
LUX,1996,19448.14
LUX,1997,20249.64
LUX,1998,21909.78
LUX,1999,25431.96
LUX,2000,27282.11
LUX,2001,26937.33
LUX,2002,27994.6
LUX,2003,29039.19
LUX,2004,30261.63
LUX,2005,32119.24
LUX,2006,35478.83
LUX,2007,38232.23
LUX,2008,40356.17
LUX,2009,37338.62
LUX,2010,39987.98
LUX,2011,40917.55
LVA,1950,
LVA,1951,
LVA,1952,
LVA,1953,
LVA,1954,
LVA,1955,
